collection,status,type,pid,handle,title
umd:3392,Complete,UMD_IMAGE,umd:736756,hdl:1903.1/46688,"Born Against, Desiderata, and Junction concert flier - VFW Hall, State College, Pennsylvania, September 20, 1991"
umd:3392,Complete,UMD_IMAGE,umd:736758,hdl:1903.1/46689,"Circus Lupus concert flier - VFW Hall, State College, Pennsylvania, November 21, 1992"
umd:3392,Complete,UMD_IMAGE,umd:736761,hdl:1903.1/46691,"Shudder To Think concert flier - HUB Ballroom, University Park, Pennsylvania, September 20, 1992"
umd:3392,Complete,UMD_IMAGE,umd:736763,hdl:1903.1/46692,"Hoover and Lincoln concert flier - HUB Ballroom, University Park, Pennsylvania, February 12, 1993"
umd:3392,Complete,UMD_IMAGE,umd:736765,hdl:1903.1/46693,"Eggs, Purple Ivy Shadows, and Wimp Factor 14 concert fliers - HUB Ballroom, University Park, Pennsylvania, February 26, 1993"
umd:3392,Complete,UMD_IMAGE,umd:736768,hdl:1903.1/46695,"Fugazi, Spinanes, and Junction concert flier - HUB Ballroom, University Park, Pennsylvania, September 26, 1993"
umd:3392,Complete,UMD_IMAGE,umd:736770,hdl:1903.1/46696,"Fugazi and the Spinanes concert flier - HUB Ballroom, University Park, Pennsylvania, September 26, 1993"
umd:3392,Complete,UMD_IMAGE,umd:736772,hdl:1903.1/46697,"Hoover concert flier - Wesley Student Center, State College, Pennsylvania, October 29, 1993"
umd:3392,Complete,UMD_IMAGE,umd:736774,hdl:1903.1/46698,"Slant 6 concert flier - Wesley Student Center, State College, Pennsylvania, November 12, 1993"
umd:3392,Complete,UMD_IMAGE,umd:736776,hdl:1903.1/46699,"Rain Like The Sound of Trains and Light Sleeper concert flier - 244 South Burrowes Street, State College, Pennsylvania, December 10, 1993"
umd:3392,Complete,UMD_IMAGE,umd:736779,hdl:1903.1/46701,"Edsel, Weave, and Samuel concert flier - Wertz Student Center, Williamsport, Pennsylvania, January 29, 1994"
umd:3392,Complete,UMD_IMAGE,umd:736781,hdl:1903.1/46702,"Antimony and Samuel concert flier - Wesley Student Center, State College, Pennsylvania, February 11, 1994"
umd:3392,Complete,UMD_IMAGE,umd:736783,hdl:1903.1/46703,"Kerosene 454 and Samuel concert flier - HUB Ballroom, University Park, Pennsylvania, September 10, 1994 (Version 1)"
umd:3392,Complete,UMD_IMAGE,umd:736785,hdl:1903.1/46704,"Kerosene 454 and Samuel concert flier - HUB Ballroom, University Park, Pennsylvania, September 10, 1994 (Version 2)"
umd:3392,Complete,UMD_IMAGE,umd:736787,hdl:1903.1/46705,"The Delta 72 and Kukim concert flier - 811 West College Avenue, State College, Pennsylvania, October 12, 1994"
umd:3392,Complete,UMD_IMAGE,umd:736789,hdl:1903.1/46706,"The Crownhate Ruin, Karate, and Ethel Meserve concert flier - 811 West College Avenue, State College, Pennsylvania, November 19, 1994"
umd:3392,Complete,UMD_IMAGE,umd:736795,hdl:1903.1/46709,"Kerosene 454 and Samuel concert flier - 811 West College Avenue, State College, Pennsylvania, January 29, 1995"
umd:3392,Complete,UMD_IMAGE,umd:736797,hdl:1903.1/46710,"Characteristic Drives, Rudolf Laban, October 15, 1953"
umd:3392,Complete,UMD_IMAGE,umd:736802,hdl:1903.1/46716,"Jawbox concert flier - HUB Ballroom, University Park, Pennsylvania, February 11, 1995"
umd:3392,Complete,UMD_IMAGE,umd:736804,hdl:1903.1/46717,"The Crownhate Ruin, Sevens, and Ethel Meserve concert flier - Wesley Student Center, State College, Pennsylvania, February 18, 1995"
umd:3392,Complete,UMD_IMAGE,umd:736808,hdl:1903.1/46721,"Jury Rig, Samuel, Big Fat Love Machine concert flier - Paul Robeson Cultural Center, University Park, Pennsylvania, April 7, 1995"
umd:3392,Complete,UMD_IMAGE,umd:736813,hdl:1903.1/46725,"Nurses and Tru Fax & the Insaniacs concert flier - Psychedelly, Bethesda, Maryland, March 26, 1980"
umd:3392,Complete,UMD_IMAGE,umd:736815,hdl:1903.1/46726,"The Crownhate Ruin, Golden, and Ethel Meserve concert flier - 811 West College Avenue, State College, Pennsylvania, April 28, 1995"
umd:3392,Complete,UMD_IMAGE,umd:736821,hdl:1903.1/46728,"Anasarca, Half Man, Anonymous, Elements of Need concert flier - Wesley Student Center, State College, Pennsylvania, April 29, 1995"
umd:3392,Complete,UMD_IMAGE,umd:736823,hdl:1903.1/46729,"Mint Julip, Liontamer, and Linden Elders concert flier - Crowbar, State College, Pennsylvania, July 29, 1995"
umd:3392,Complete,UMD_IMAGE,umd:736827,hdl:1903.1/46731,"Marc Nelson of the Most Secret Method at the White Lodge in State College, Pennsylvania, October 3, 1998"
umd:3392,Complete,UMD_IMAGE,umd:736829,hdl:1903.1/46732,"The Most Secret Method performing live at The White Lodge in State College, Pennsylvania, October 3, 1998"
umd:3392,Complete,UMD_IMAGE,umd:736833,hdl:1903.1/46734,"The Most Secret Method performing live at The White Lodge in State College, Pennsylvania, October 3, 1998"
umd:3392,Complete,UMD_IMAGE,umd:736835,hdl:1903.1/46735,"The Most Secret Method performing live at The White Lodge in State College, Pennsylvania, October 3, 1998"
umd:3392,Complete,UMD_IMAGE,umd:736837,hdl:1903.1/46737,"The Great Unraveling, Chisel, the Van Pelt, the Jazz June concert flier – Washington, D.C., Kaffa House, December 7, 1996"
umd:3392,Complete,UMD_IMAGE,umd:736839,hdl:1903.1/46738,"12 Tone System, Franklin, the Hal Al Shedad, Corm, Preparation-H concert flier – Washington, D.C., Kaffa House, December 14, 1996"
umd:3392,Complete,UMD_IMAGE,umd:736841,hdl:1903.1/46739,"Absolutely Boxspring and Land Speed Record concert flier – Washington, D.C., Black Cat, December 29, 1999"
umd:3392,Complete,UMD_IMAGE,umd:736843,hdl:1903.1/46740,"Cupid Car Club concert set list, September 1993"
umd:3392,Complete,UMD_IMAGE,umd:736846,hdl:1903.1/46741,"Sonic Youth and Fugazi concert flier, Washington, D.C., October 23 and 25, 1992"
umd:3392,Complete,UMD_IMAGE,umd:736849,hdl:1903.1/46742,"Washington Free Clinic leaflet distributed at Fugazi concert, April 1993"
umd:3392,Complete,UMD_IMAGE,umd:736853,hdl:1903.1/46743,"The Warmers, the Suspects, the Shiny Brites, and Chisel concert flier – Washington, D.C., First Congregational Church, November 22, 1996"
umd:3392,Complete,UMD_IMAGE,umd:736855,hdl:1903.1/46744,"Vita Bruno and Oswego concert flier – Arlington, Virginia, Galaxy Hut, October 18, 1999"
umd:3392,Complete,UMD_IMAGE,umd:736857,hdl:1903.1/46745,"Vita Bruno and Rare Birds concert flier – Washington, D.C., Black Cat, September 13, 1999"
umd:3392,Complete,UMD_IMAGE,umd:736859,hdl:1903.1/46746,"12 Tone System, Franklin, the Hal Al Shedad, Preparation-H concert flier – Washington, D.C., Kaffa House, December 14, 1996"
umd:3392,Complete,UMD_IMAGE,umd:736863,hdl:1903.1/47858,"The Crownhate Ruin, Speedking, and Hurl concert flier - Wesley Student Center, State College, Pennsylvania, August 25, 1995 (Design 1)"
umd:3392,Complete,UMD_IMAGE,umd:736864,hdl:1903.1/47859,"The Crownhate Ruin, Speedking, and Hurl concert flier - Wesley Student Center, State College, Pennsylvania, August 25, 1995 (Design 3)"
umd:3392,Complete,UMD_IMAGE,umd:736865,hdl:1903.1/47860,"The Crownhate Ruin, Speedking, and Hurl concert flier - Wesley Student Center, State College, Pennsylvania, August 25, 1995 (Design 2)"
umd:3392,Complete,UMD_IMAGE,umd:736866,hdl:1903.1/47861,"Kerosene 454 and Jury Rig concert flier - Wesley Student Center, State College, Pennsylvania, October 6, 1995"
umd:3392,Complete,UMD_IMAGE,umd:736867,hdl:1903.1/47862,"The Pietasters concert flier - HUB Ballroom, University Park, Pennsylvania, October 20, 1995"
umd:3392,Complete,UMD_IMAGE,umd:736868,hdl:1903.1/47863,"The Warmers, Weston, and Doc Hopper concert flier - Wesley Student Center, State College, Pennsylvania, October 22, 1995 (Design 2)"
umd:3392,Complete,UMD_IMAGE,umd:736869,hdl:1903.1/47864,"The Warmers, Weston, and Doc Hopper concert flier - Wesley Student Center, State College, Pennsylvania, October 22, 1995 (Design 1)"
umd:3392,Complete,UMD_IMAGE,umd:736870,hdl:1903.1/47865,"Sevens, the Sorts, Sofa Glue, and Oblivion concert flier - Wesley Student Center, State College, Pennsylvania, November 9, 1995"
umd:3392,Complete,UMD_IMAGE,umd:736871,hdl:1903.1/47866,"Samuel concert flier - Crowbar, State College, Pennsylvania, November 11, 1995 (Design 1)"
umd:3392,Complete,UMD_IMAGE,umd:736872,hdl:1903.1/47867,"Samuel concert flier - Crowbar, State College, Pennsylvania, November 11, 1995 (Design 2)"
umd:3392,Complete,UMD_IMAGE,umd:736873,hdl:1903.1/47868,"Kerosene 454, Deadguy, Chisel, and Ska Blazers concerts flier - State College, Pennsylvania, February 18 and 23, 1996"
umd:3392,Complete,UMD_IMAGE,umd:736875,hdl:1903.1/47870,"Chisel concert flier - Wesley Student Center, State College, Pennsylvania, February 23, 1996"
umd:3392,Complete,UMD_IMAGE,umd:736876,hdl:1903.1/47871,"Kerosene 454 concert flier - Wesley Student Center, State College, Pennsylvania, February 18, 1996"
umd:3392,Complete,UMD_IMAGE,umd:736877,hdl:1903.1/47874,"Velocity Girl, Chisel, and Fuzzy concert flier - Crowbar, State College, Pennsylvania, April 17, 1996"
umd:3392,Complete,UMD_IMAGE,umd:736878,hdl:1903.1/47875,"The Skunks and the Defactos concert flier - Wesley Student Center, State College, Pennsylvania, April 19, 1996"
umd:3392,Complete,UMD_IMAGE,umd:736882,hdl:1903.1/47876,"The Warmers and The Sorts concert flier - Crowbar, State College, Pennsylvania, September 3, 1996 (Design 1)"
umd:3392,Complete,UMD_IMAGE,umd:736883,hdl:1903.1/47877,"The Warmers and the Sorts concert flier - Crowbar, State College, Pennsylvania, September 3, 1996 (Design 2)"
umd:3392,Complete,UMD_IMAGE,umd:736884,hdl:1903.1/47878,"Frodus, Corm, and The Impossible 5 concert flier - Warnock Commons, University Park, Pennsylvania, November 23, 1996"
umd:3392,Complete,UMD_IMAGE,umd:736885,hdl:1903.1/47879,"Jawbox concert flier - Crowbar, State College, Pennsylvania, February 12, 1997"
umd:3392,Complete,UMD_IMAGE,umd:736887,hdl:1903.1/47880,"Trans Megetti, Piebald, Jesuit, Puritan, and Darkest Hour concert flier - HUB Ballroom, University Park, Pennsylvania, February 15, 1997"
umd:3392,Complete,UMD_IMAGE,umd:736890,hdl:1903.1/47881,"Regulator Watts and The Most Secret Method concert flier - VFW Hall, State College, Pennsylvania, February 16, 1997"
umd:3392,Complete,UMD_IMAGE,umd:736892,hdl:1903.1/47882,"The Sorts and Karate concert flier - VFW Hall, State College, Pennsylvania, February 26, 1997"
umd:3392,Complete,UMD_IMAGE,umd:736895,hdl:1903.1/47885,"Mancake, Frodus, Braid, and Joan of Arc concert flier - HUB Ballroom, University Park, Pennsylvania, March 23, 1997 (Design 1)"
umd:3392,Complete,UMD_IMAGE,umd:736896,hdl:1903.1/47886,"Frodus, Mancake, Braid, and Joan of Arc concert flier - HUB Ballroom, University Park, Pennsylvania, March 23, 1997 (Design 2)"
umd:3392,Complete,UMD_IMAGE,umd:736897,hdl:1903.1/47887,"The Sorts, Sea Tiger and the Boom concert flier - The White Lodge, State College, Pennsylvania, November 7, 1997"
umd:3392,Complete,UMD_IMAGE,umd:736898,hdl:1903.1/47888,"The Most Secret Method, Lifter Puller, and Drill For Absentee concert flier - The White Lodge, State College, Pennsylvania, March 22, 1998"
umd:3392,Complete,UMD_IMAGE,umd:736899,hdl:1903.1/47889,"Burning Airlines, Most Secret Method, and Sleepytime Trio concert flier - HUB Ballroom, University Park, Pennsylvania, December 6, 1997"
umd:3392,Complete,UMD_IMAGE,umd:736901,hdl:1903.1/47890,"The Most Secret Method, the Dusters, Les Trois Malheures and El Guapo concert flier - The White Lodge, State College, Pennsylvania, October 3, 1998"
umd:3392,Complete,UMD_IMAGE,umd:736903,hdl:1903.1/47891,"The White Lodge concert schedule, State College, Pennsylvania, October-November 1998"
umd:3392,Complete,UMD_IMAGE,umd:736905,hdl:1903.1/47892,"The Most Secret Method and Ghosts and Vodka concerts flier - White Lodge, State College, Pennsylvania, April 22 and 27, 1999"
umd:3392,Complete,UMD_IMAGE,umd:736906,hdl:1903.1/47893,"The White Lodge Spring Fling concert flier, VFW Hall, State College, Pennsylvania, April 30 and May 1, 1999"
umd:3392,Complete,UMD_IMAGE,umd:736907,hdl:1903.1/47894,"Burning Airlines, the Dismemberment Plan, Promise Ring and Joan of Arc concert flier - HUB Ballroom, University Park, Pennsylvania, November 19, 1999"
umd:3392,Complete,UMD_IMAGE,umd:736908,hdl:1903.1/47895,"Bald Rapunzel, Sweep the Leg Johnny, Engine Down concert flier - the White Lodge, State College, Pennsylvania, March 18, 2000"
umd:3392,Complete,UMD_IMAGE,umd:736910,hdl:1903.1/47897,"Bald Rapunzel, Braid, Sarge, Rainer Maria and Mid Carson July poster - Wesley Student Center, State College, Pennsylvania, November 4, 1998"
umd:3392,Complete,UMD_IMAGE,umd:736911,hdl:1903.1/47898,"Bald Rapunzel, Hades Kick, and Durian concerts poster, State College, Pennsylvania, January 1999"
umd:3392,Complete,UMD_IMAGE,umd:736912,hdl:1903.1/47899,"White Lodge Spring Fling poster, VFW Hall, State College, Pennsylvania, April 30 and May 1, 1999"
umd:3392,Complete,UMD_IMAGE,umd:736914,hdl:1903.1/47901,"""Bands and My Basement: The White Lodge, 1997-2000"" exhibition and Sweep the Leg Johnny concert poster, State College, Pennsylvania, March 17-18, 2000"
umd:3392,Complete,UMD_IMAGE,umd:736915,hdl:1903.1/47902,"Regulator Watts, Ethel Meserve, Hurl, and Cole poster - Wesley Student Center, State College, Pennsylvania, May 18, 1996"
umd:3392,Complete,UMD_IMAGE,umd:736917,hdl:1903.1/47904,"Kerosene 454, Jury Rig, and Ethel Meserve poster - Wesley Student Center, State College, Pennsylvania, October 6, 1995"
umd:3392,Complete,UMD_IMAGE,umd:736918,hdl:1903.1/47905,"Kerosene 454 and Jury Rig advertising material, Fall 1995"
umd:3392,Complete,UMD_IMAGE,umd:736919,hdl:1903.1/47906,"Chisel, Norman Mayer Group, and Karate poster - Art of the Ages, State College, Pennsylvania, April 30, 1997"
umd:3392,Complete,UMD_IMAGE,umd:736920,hdl:1903.1/47907,"The Make-Up concert poster - Neilhouse, Columbus, Ohio, May 4, 1995"
umd:3392,Complete,UMD_IMAGE,umd:736921,hdl:1903.1/47908,"The Sorts, Hot Water Music, Ann Beretta, Opium Taylor, the Regrets, and Hankshaw concert poster - VFW, State College, Pennsylvania, September 4, 1997"
umd:3392,Complete,UMD_IMAGE,umd:736923,hdl:1903.1/47909,"Kind of Like Spitting, Faraquet and Q and Not U concerts poster - The White Lodge, State College, Pennsylvania, January 2000"
umd:3392,Complete,UMD_IMAGE,umd:736924,hdl:1903.1/47910,"The Make-Up concert poster - Wesley Student Center, State College, Pennsylvania, November 2, 1995"
umd:3392,Complete,UMD_IMAGE,umd:736925,hdl:1903.1/47911,"Kerosene 454, the Most Secret Method, and Boys Life poster - Black Cat, Washington, D.C., March 13, 1997"
umd:3392,Complete,UMD_IMAGE,umd:736927,hdl:1903.1/47912,"Kerosene 454 and Kukim poster - Nyabinghi Dance Hall, Morgantown, West Virginia, September 9, 1994"
umd:3392,Complete,UMD_IMAGE,umd:736928,hdl:1903.1/47913,"Lungfish and Speedking poster - Nyabinghi Dance Hall, Morgantown, West Virginia, August 24, 1995"
umd:3392,Complete,UMD_IMAGE,umd:736930,hdl:1903.1/47914,"The Warmers, the Delta 72 and Bluetip poster - Black Cat, Washington, D.C., February 3, 1996"
umd:3392,Complete,UMD_IMAGE,umd:736931,hdl:1903.1/47915,"The Crownhate Ruin concert poster - BLTs, Atlanta, Georgia, Friday, May 31, 1996"
umd:3392,Complete,UMD_IMAGE,umd:736932,hdl:1903.1/47916,"Jawbox and the Fastbacks concerts poster - VFW and HUB Ballroom, State College and University Park, Pennsylvania, April 8-9, 1993"
umd:3392,Complete,UMD_IMAGE,umd:736933,hdl:1903.1/47917,"Fugazi, Shellec, and the Ex concerts poster - Congress Theater, Chicago, Illinois, June 23-24, 2001"
umd:3392,Complete,UMD_IMAGE,umd:736939,hdl:1903.1/47921,"Q and not U, El Guapo, and Troubled Hubble concert poster - Metro, Chicago, Illinois, April 21, 2002"
umd:3392,Complete,UMD_IMAGE,umd:736940,hdl:1903.1/47922,"Les Trois Malheures, Ethel Meserve, and Wrong Button concert poster - Galaxy Hut, Arlington, VA, May 31, 1997"
umd:3392,Complete,UMD_IMAGE,umd:736941,hdl:1903.1/47923,"Tompkins Square Riot Gathering festival poster - Carnegie Mellon University, Pittsburgh, Pennsylvania, March 28 & 29, 1997"
umd:3392,Complete,UMD_IMAGE,umd:736944,hdl:1903.1/47924,"Kerosene 454 and Bluetip concert flier - Metro Cafe, Washington, D.C., February 22, 1998"
umd:3392,Complete,UMD_IMAGE,umd:736946,hdl:1903.1/47926,"The Most Secret Method, Science Kit, and the Stigmatics concert flier - Cadillac Club, Washington, D.C., February 26, 1997"
umd:3392,Complete,UMD_IMAGE,umd:736947,hdl:1903.1/47927,"Kerosene 454, Bluetip, the Farewell Bend, and Sweetbelly Freakdown concert flier - Fireside Bowl, Chicago, Illinois, March 14, 1998"
umd:3392,Complete,UMD_IMAGE,umd:736948,hdl:1903.1/47928,"The Delta 72, the Warmers, and Monorchid concert flier - Black Cat, Washington, D.C., March 15, 1996"
umd:3392,Complete,UMD_IMAGE,umd:736950,hdl:1903.1/47930,"Mind Over Matter Festival flier, Detroit, Michigan, March 7-9, 1997"
umd:3392,Complete,UMD_IMAGE,umd:736951,hdl:1903.1/47931,"Fireside Bowl concert schedule flier, Chicago, Illinois, March-April 1998"
umd:3392,Complete,UMD_IMAGE,umd:736952,hdl:1903.1/47932,"Infrequencies Festival flier, Cleveland, Ohio, March 29-30, 1996"
umd:3392,Complete,UMD_IMAGE,umd:736953,hdl:1903.1/47933,"The Make-Up and Ordination of Aaron concerts flier - 300 North Bryan, Bloomington, Indiana, May 6 and 9, 1995"
umd:3392,Complete,UMD_IMAGE,umd:736954,hdl:1903.1/47934,"Kerosene 454 and Love 666 concert flier, Club Soda, Kalamazoo, Michigan, June 5, 1995"
umd:3392,Complete,UMD_IMAGE,umd:736955,hdl:1903.1/47935,"The Cold Cold Hearts concert flier - Stinkweeds Records, Phoenix, Arizona, June 25, 1996"
umd:3392,Complete,UMD_IMAGE,umd:736956,hdl:1903.1/47936,"The Most Secret Method and Sea Tiger concert flier - Galaxy Hut, Arlington, Virginia, June 1, 1997"
umd:3392,Complete,UMD_IMAGE,umd:736957,hdl:1903.1/47937,"Kerosene 454 and Endive concert flier - Fairgrounds Inn, Indianapolis, Indiana, June 4, 1995"
umd:3392,Complete,UMD_IMAGE,umd:736958,hdl:1903.1/47938,"The Impossible Five and Rye Coalition concert flier - The Underground Pub, Elkton, Maryland, June 1, 1997"
umd:3392,Complete,UMD_IMAGE,umd:736970,hdl:1903.1/47939,"Regulator Watts, the Dusters, the Most Secret Method concert flier - Black Cat, Washington, D.C., July 2, 1996"
umd:3392,Complete,UMD_IMAGE,umd:736971,hdl:1903.1/47940,"The Sorts and the Most Secret Method concert flier - Galaxy Hut, Arlington, VA, July 29, 1997"
umd:3392,Complete,UMD_IMAGE,umd:736972,hdl:1903.1/47941,"Bluetip, Franklin, and the Trans Megetti concert flier - Stalag 13, Philadelphia, Pennsylvania, July 30, 1998"
umd:3392,Complete,UMD_IMAGE,umd:736973,hdl:1903.1/47942,"Candy Machine and the Ruby Dare concert flier - Zoot's Coffeehouse, Detroit, Michigan, July 6, 1997"
umd:3392,Complete,UMD_IMAGE,umd:736974,hdl:1903.1/47943,"The Make-Up and Seven Storey Mountain concert flier - Hollywood Alley, Mesa, Arizona, July 7, 1996"
umd:3392,Complete,UMD_IMAGE,umd:736975,hdl:1903.1/47944,"Speak In Tongues concert schedule flier, Cleveland, Ohio, July 8-August 5, 1996"
umd:3392,Complete,UMD_IMAGE,umd:736978,hdl:1903.1/47947,"31G concert schedule, Kalamazoo, Michigan, July 1996"
umd:3392,Complete,UMD_IMAGE,umd:736979,hdl:1903.1/47948,"Fugazi, Junction, and Pagan Virtue concert flier - Decibels, Mechanicsburg, Pennsylvania, August 19, 1993"
umd:3392,Complete,UMD_IMAGE,umd:736980,hdl:1903.1/47949,"The Crownhate Ruin concert flier - The Hi-Pointe, St. Louis, Missouri, August 14, 1995"
umd:3392,Complete,UMD_IMAGE,umd:736981,hdl:1903.1/47950,"Bluetip and Amber Inn concert flier - Speak In Tongues, Cleveland, Ohio, August 23, 1995"
umd:3392,Complete,UMD_IMAGE,umd:736982,hdl:1903.1/47951,"Speak In Tongues concert schedule flier, Cleveland, Ohio, August 17-November 11, 1995"
umd:3392,Complete,UMD_IMAGE,umd:736983,hdl:1903.1/47952,"Trocadero concert schedule flier, Philadelphia, Pennsylvania, August 21-October 19, 1993"
umd:3392,Complete,UMD_IMAGE,umd:736984,hdl:1903.1/47953,"Amy, Ian & Joe (Coriky) concert flier - St. Stephen's Church, Washington, D.C., November 11, 2018"
umd:3392,Complete,UMD_IMAGE,umd:736985,hdl:1903.1/47954,"Amy, Ian & Joe (Coriky) concert flier - St. Stephen's Church, Washington, D.C., November 11, 2018"
umd:3392,Complete,UMD_IMAGE,umd:736986,hdl:1903.1/47955,"The Delta 72 concert flier - Bryn Mawr College, Bryn Mawr, Pennsylvania, November 3, 1995"
umd:3392,Complete,UMD_IMAGE,umd:736987,hdl:1903.1/47956,"Chisel, ""8 A.M. All Day"" promotional poster, 1996"
umd:3392,Complete,UMD_IMAGE,umd:736990,hdl:1903.1/47959,"The Most Secret Method, ""Get Lovely"" promotional poster"
umd:3392,Complete,UMD_IMAGE,umd:736993,hdl:1903.1/47961,"The Dusters and the Most Secret Method, split 10-inch EP promotional poster, 1997"
umd:3392,Complete,UMD_IMAGE,umd:736994,hdl:1903.1/47962,"Regulator Watts, ""The Aesthetics of No-Drag"" promotional poster"
umd:3392,Complete,UMD_IMAGE,umd:736995,hdl:1903.1/47963,"The Farewell Bend, ""In Passing"" promotional poster, 1998"
umd:3392,Complete,UMD_IMAGE,umd:736996,hdl:1903.1/47964,"The Boom, ""Movin' Out"" promotional poster, 1998"
umd:3392,Complete,UMD_IMAGE,umd:736997,hdl:1903.1/47965,"The Sorts, ""More There"" promotional poster, 1998"
umd:3392,Complete,UMD_IMAGE,umd:736999,hdl:1903.1/47967,"Bluetip and Kerosene 454, Fall 1996 tour poster"
umd:3392,Complete,UMD_IMAGE,umd:737000,hdl:1903.1/47968,"Kerosene 454, ""Came By To Kill Me"" promotional poster, 1996"
umd:3392,Complete,UMD_IMAGE,umd:737002,hdl:1903.1/47970,"Kerosene 454, ""At Zero"" promotional poster, 1998"
umd:3392,Complete,UMD_IMAGE,umd:737003,hdl:1903.1/47971,"Burning Airlines, ""Mission: Control!"" promotional poster, 1999"
umd:3392,Complete,UMD_IMAGE,umd:737004,hdl:1903.1/47972,"Burning Airlines, ""Identikit"" promotional poster, 2001"
umd:3392,Complete,UMD_IMAGE,umd:737005,hdl:1903.1/47973,"The Dismemberment Plan, ""Change"" promotional poster, 2001"
umd:3392,Complete,UMD_IMAGE,umd:737006,hdl:1903.1/47974,"The Most Secret Method promotional poster, circa 1998"
umd:3392,Complete,UMD_IMAGE,umd:737007,hdl:1903.1/47975,"Corm, ""Audio Flame Kit"" promotional poster, 1996"
umd:3392,Complete,UMD_IMAGE,umd:737015,hdl:1903.1/47982,"The Most Secret Method, The White Lodge, State College, Pennsylvania, October 3, 1998"
umd:3392,Complete,UMD_IMAGE,umd:737016,hdl:1903.1/47983,"Les Trois Malheures portrait, October 3, 1998"
umd:3392,Complete,UMD_IMAGE,umd:737017,hdl:1903.1/47984,"The Most Secret Method, Les Trois Malheures, and El Guapo portrait, October 3, 1998"
umd:3392,Complete,UMD_IMAGE,umd:737018,hdl:1903.1/47985,"The Dismemberment Plan, HUB Ballroom, November 19, 1999"
umd:3392,Complete,UMD_IMAGE,umd:737019,hdl:1903.1/47986,"Travis Morrison of the Dismemberment Plan, HUB Ballroom, University Park, Pennsylvania, November 19, 1999"
umd:3392,Complete,UMD_IMAGE,umd:737020,hdl:1903.1/47987,"Travis Morrison of the Dismemberment Plan, HUB Ballroom, State College, Pennsylvania, November 19, 1999"
umd:3392,Complete,UMD_IMAGE,umd:737021,hdl:1903.1/47988,"The Dismemberment Plan, HUB Ballroom, University Park, Pennsylvania, November 19, 1999"
umd:3392,Complete,UMD_IMAGE,umd:737022,hdl:1903.1/47989,"J. Robbins of Burning Airlines, HUB Ballroom, University Park, Pennsylvania, November 19, 1999"
umd:3392,Complete,UMD_IMAGE,umd:737023,hdl:1903.1/47990,"Pete Moffett of Burning Airlines, HUB Ballroom, University Park, Pennsylvania, November 19, 1999"
umd:3392,Complete,UMD_IMAGE,umd:737024,hdl:1903.1/47991,"Ted Leo of Chisel, Art of the Ages, State College, Pennsylvania, April 30, 1997"
umd:3392,Complete,UMD_IMAGE,umd:737025,hdl:1903.1/47992,"Ted Leo and Chris Norborg of Chisel, Art of the Ages, State College, Pennsylvania, April 30, 1997"
umd:3392,Complete,UMD_IMAGE,umd:737026,hdl:1903.1/47993,"Chris Norborg of Chisel, Art of the Ages, State College, Pennsylvania, April 30, 1997"
umd:3392,Complete,UMD_IMAGE,umd:737027,hdl:1903.1/47994,"John Dugan and Chris Norborg of Chisel, Art of the Ages, State College, Pennsylvania, April 30, 1997"
umd:3392,Complete,UMD_IMAGE,umd:737028,hdl:1903.1/47995,"J. Robbins of Burning Airlines, HUB Ballroom, University Park, Pennsylvania, November 19, 1999"
umd:3392,Complete,UMD_IMAGE,umd:737030,hdl:1903.1/47997,"The Boom at the White Lodge, State College, Pennsylvania, November 7, 1997"
umd:3392,Complete,UMD_IMAGE,umd:737031,hdl:1903.1/47998,"Fred Erskine of the Boom, the White Lodge, State College, Pennsylvania, November 7, 1997"
umd:3392,Complete,UMD_IMAGE,umd:737032,hdl:1903.1/47999,"Sea Tiger at the White Lodge, State College, Pennsylvania, November 7, 1997"
umd:3392,Complete,UMD_IMAGE,umd:737033,hdl:1903.1/48000,"The Sorts at the White Lodge, State College, Pennsylvania, November 7, 1997"
umd:3392,Complete,UMD_IMAGE,umd:737034,hdl:1903.1/48001,"The Most Secret Method at the White Lodge, State College, Pennsylvania, March 22, 1998"
umd:3392,Complete,UMD_IMAGE,umd:737035,hdl:1903.1/48002,"The Most Secret Method at the White Lodge, State College, Pennsylvania, March 22, 1998"
umd:3392,Complete,UMD_IMAGE,umd:737037,hdl:1903.1/48004,"Ryan Nelson of the Most Secret Method performing at the White Lodge, March 22, 1998"
umd:3392,Complete,UMD_IMAGE,umd:737038,hdl:1903.1/48005,"Les Trois Malheures performing at the White Lodge, October 3, 1998"
umd:3392,Complete,UMD_IMAGE,umd:737039,hdl:1903.1/48006,"Jonathan Kreinik of Les Trois Malheures performing at the White Lodge, October 3, 1998"
umd:3392,Complete,UMD_IMAGE,umd:737040,hdl:1903.1/48007,"Drummer for Les Trois Malheures performing at the White Lodge, October 3, 1998"
umd:3392,Complete,UMD_IMAGE,umd:737041,hdl:1903.1/48008,"Justin Moyer and Rafael Cohen of El Guapo performing at the White Lodge, October 3, 1998"
umd:3392,Complete,UMD_IMAGE,umd:737043,hdl:1903.1/48010,"El Guapo performing at the White Lodge, October 3, 1998"
umd:3392,Complete,UMD_IMAGE,umd:737049,hdl:1903.1/48120,"The Sorts performing at the Black Cat, November 19, 1997"
umd:3392,Complete,UMD_IMAGE,umd:737050,hdl:1903.1/48121,"Josh LaRue of the Sorts performing at the Black Cat, November 19, 1997"
